UF;Cultura;Ano;Rendimento (kg/ha)
Maranhao;Cana-de-acúcar;2001;35812.0
Maranhao;Cana-de-acúcar;2002;60893.0
Maranhao;Cana-de-acúcar;2003;60998.0
Maranhao;Cana-de-acúcar;2004;61678.0
Maranhao;Cana-de-acúcar;2005;62040.0
Maranhao;Cana-de-acúcar;2006;58686.0
Maranhao;Cana-de-acúcar;2007;57676.0
Maranhao;Cana-de-acúcar;2008;61862.0
Maranhao;Cana-de-acúcar;2009;61310.0
Maranhao;Cana-de-acúcar;2010;62930.0
Maranhao;Cana-de-acúcar;2011;55044.0
Maranhao;Cana-de-acúcar;2012;60801.0
Maranhao;Cana-de-acúcar;2013;59196.0
Maranhao;Cana-de-acúcar;2014;57653.0
Maranhao;Cana-de-acúcar;2015;65516.0
Maranhao;Cana-de-acúcar;2016;55234.0
Maranhao;Cana-de-acúcar;2017;54577.0
Maranhao;Cana-de-acúcar;2018;55634.0
Maranhao;Cana-de-acúcar;2019;61327.0
Maranhao;Cana-de-acúcar;2020;60078.0
Maranhao;Cana-de-acúcar;2021;57905.0
Maranhao;Cana-de-acúcar;2022;58968.0
Maranhao;Cana-de-acúcar;2023;60791.0
Maranhao;Feijao (em grao);1988;457.0
Maranhao;Feijao (em grao);1989;466.0
Maranhao;Feijao (em grao);1990;380.0
Maranhao;Feijao (em grao);1991;476.0
Maranhao;Feijao (em grao);1992;276.0
Maranhao;Feijao (em grao);1993;365.0
Maranhao;Feijao (em grao);1994;383.0
Maranhao;Feijao (em grao);1995;363.0
Maranhao;Feijao (em grao);1996;328.0
Maranhao;Feijao (em grao);1997;342.0
Maranhao;Feijao (em grao);1998;286.0
Maranhao;Feijao (em grao);1999;418.0
Maranhao;Feijao (em grao);2000;448.0
Maranhao;Feijao (em grao);2001;462.0
Maranhao;Feijao (em grao);2002;432.0
Maranhao;Feijao (em grao);2003;447.0
Maranhao;Feijao (em grao);2004;458.0
Maranhao;Feijao (em grao);2005;457.0
Maranhao;Feijao (em grao);2006;473.0
Maranhao;Feijao (em grao);2007;438.0
Maranhao;Feijao (em grao);2008;448.0
Maranhao;Feijao (em grao);2009;445.0
Maranhao;Feijao (em grao);2010;430.0
Maranhao;Feijao (em grao);2011;474.0
Maranhao;Feijao (em grao);2012;414.0
Maranhao;Feijao (em grao);2013;457.0
Maranhao;Feijao (em grao);2014;512.0
Maranhao;Feijao (em grao);2015;529.0
Maranhao;Feijao (em grao);2016;483.0
Maranhao;Feijao (em grao);2017;586.0
Maranhao;Feijao (em grao);2018;506.0
Maranhao;Feijao (em grao);2019;576.0
Maranhao;Feijao (em grao);2020;562.0
Maranhao;Feijao (em grao);2021;567.0
Maranhao;Feijao (em grao);2022;575.0
Maranhao;Feijao (em grao);2023;580.0
Maranhao;Milho (em grao);1988;632.0
Maranhao;Milho (em grao);1989;584.0
Maranhao;Milho (em grao);1990;281.0
Maranhao;Milho (em grao);1991;599.0
Maranhao;Milho (em grao);1992;412.0
Maranhao;Milho (em grao);1993;487.0
Maranhao;Milho (em grao);1994;659.0
Maranhao;Milho (em grao);1995;562.0
Maranhao;Milho (em grao);1996;608.0
Maranhao;Milho (em grao);1997;615.0
Maranhao;Milho (em grao);1998;472.0
Maranhao;Milho (em grao);1999;812.0
Maranhao;Milho (em grao);2000;1007.0
Maranhao;Milho (em grao);2001;996.0
Maranhao;Milho (em grao);2002;1007.0
Maranhao;Milho (em grao);2003;1082.0
Maranhao;Milho (em grao);2004;1102.0
Maranhao;Milho (em grao);2005;1070.0
Maranhao;Milho (em grao);2006;1170.0
Maranhao;Milho (em grao);2007;1272.0
Maranhao;Milho (em grao);2008;1358.0
Maranhao;Milho (em grao);2009;1499.0
Maranhao;Milho (em grao);2010;1427.0
Maranhao;Milho (em grao);2011;1695.0
Maranhao;Milho (em grao);2012;1757.0
Maranhao;Milho (em grao);2013;2614.0
Maranhao;Milho (em grao);2014;2754.0
Maranhao;Milho (em grao);2015;3060.0
Maranhao;Milho (em grao);2016;2052.0
Maranhao;Milho (em grao);2017;3515.0
Maranhao;Milho (em grao);2018;3196.0
Maranhao;Milho (em grao);2019;4235.0
Maranhao;Milho (em grao);2020;4779.0
Maranhao;Milho (em grao);2021;4693.0
Maranhao;Milho (em grao);2022;4428.0
Maranhao;Milho (em grao);2023;4646.0
Maranhao;Soja (em grao);1988;1804.0
Maranhao;Soja (em grao);1989;1701.0
Maranhao;Soja (em grao);1990;274.0
Maranhao;Soja (em grao);1991;1752.0
Maranhao;Soja (em grao);1992;1137.0
Maranhao;Soja (em grao);1993;2021.0
Maranhao;Soja (em grao);1994;2236.0
Maranhao;Soja (em grao);1995;1851.0
Maranhao;Soja (em grao);1996;2156.0
Maranhao;Soja (em grao);1997;2019.0
Maranhao;Soja (em grao);1998;1984.0
Maranhao;Soja (em grao);1999;2450.0
Maranhao;Soja (em grao);2000;2544.0
Maranhao;Soja (em grao);2001;2300.0
Maranhao;Soja (em grao);2002;2358.0
Maranhao;Soja (em grao);2003;2398.0
Maranhao;Soja (em grao);2004;2655.0
Maranhao;Soja (em grao);2005;2679.0
Maranhao;Soja (em grao);2006;2431.0
Maranhao;Soja (em grao);2007;2926.0
Maranhao;Soja (em grao);2008;2995.0
Maranhao;Soja (em grao);2009;2958.0
Maranhao;Soja (em grao);2010;2675.0
Maranhao;Soja (em grao);2011;2962.0
Maranhao;Soja (em grao);2012;2949.0
Maranhao;Soja (em grao);2013;2808.0
Maranhao;Soja (em grao);2014;2769.0
Maranhao;Soja (em grao);2015;2758.0
Maranhao;Soja (em grao);2016;1586.0
Maranhao;Soja (em grao);2017;2851.0
Maranhao;Soja (em grao);2018;2969.0
Maranhao;Soja (em grao);2019;2915.0
Maranhao;Soja (em grao);2020;3181.0
Maranhao;Soja (em grao);2021;3166.0
Maranhao;Soja (em grao);2022;3216.0
Maranhao;Soja (em grao);2023;3211.0
Piauí;Algodao herbáceo (em caroco);1988;432.0
Piauí;Algodao herbáceo (em caroco);1989;249.0
Piauí;Algodao herbáceo (em caroco);1990;289.0
Piauí;Algodao herbáceo (em caroco);1991;629.0
Piauí;Algodao herbáceo (em caroco);1992;192.0
Piauí;Algodao herbáceo (em caroco);1993;95.0
Piauí;Algodao herbáceo (em caroco);1994;748.0
Piauí;Algodao herbáceo (em caroco);1995;621.0
Piauí;Algodao herbáceo (em caroco);1996;384.0
Piauí;Algodao herbáceo (em caroco);1997;409.0
Piauí;Algodao herbáceo (em caroco);1998;103.0
Piauí;Algodao herbáceo (em caroco);1999;918.0
Piauí;Algodao herbáceo (em caroco);2000;360.0
Piauí;Algodao herbáceo (em caroco);2001;346.0
Piauí;Algodao herbáceo (em caroco);2002;319.0
Piauí;Algodao herbáceo (em caroco);2003;374.0
Piauí;Algodao herbáceo (em caroco);2004;815.0
Piauí;Algodao herbáceo (em caroco);2005;704.0
Piauí;Algodao herbáceo (em caroco);2006;2712.0
Piauí;Algodao herbáceo (em caroco);2007;2083.0
Piauí;Algodao herbáceo (em caroco);2008;3396.0
Piauí;Algodao herbáceo (em caroco);2009;2641.0
Piauí;Algodao herbáceo (em caroco);2010;3670.0
Piauí;Algodao herbáceo (em caroco);2011;3339.0
Piauí;Algodao herbáceo (em caroco);2012;3600.0
Piauí;Algodao herbáceo (em caroco);2013;3572.0
Piauí;Algodao herbáceo (em caroco);2014;3901.0
Piauí;Algodao herbáceo (em caroco);2015;3601.0
Piauí;Algodao herbáceo (em caroco);2016;1461.0
Piauí;Algodao herbáceo (em caroco);2017;3694.0
Piauí;Algodao herbáceo (em caroco);2018;3385.0
Piauí;Algodao herbáceo (em caroco);2019;3712.0
Piauí;Algodao herbáceo (em caroco);2020;3121.0
Piauí;Algodao herbáceo (em caroco);2021;4221.0
Piauí;Algodao herbáceo (em caroco);2022;4139.0
Piauí;Algodao herbáceo (em caroco);2023;4460.0
Piauí;Cana-de-acúcar;1988;52023.0
Piauí;Cana-de-acúcar;1989;52424.0
Piauí;Cana-de-acúcar;1990;80848.0
Piauí;Cana-de-acúcar;1991;77679.0
Piauí;Cana-de-acúcar;1992;48723.0
Piauí;Cana-de-acúcar;1993;47985.0
Piauí;Cana-de-acúcar;1994;60124.0
Piauí;Cana-de-acúcar;1995;61797.0
Piauí;Cana-de-acúcar;1996;62148.0
Piauí;Cana-de-acúcar;1997;52919.0
Piauí;Cana-de-acúcar;1998;53605.0
Piauí;Cana-de-acúcar;1999;57488.0
Piauí;Cana-de-acúcar;2000;54632.0
Piauí;Cana-de-acúcar;2001;56784.0
Piauí;Cana-de-acúcar;2002;53155.0
Piauí;Cana-de-acúcar;2003;54741.0
Piauí;Cana-de-acúcar;2004;58153.0
Piauí;Cana-de-acúcar;2005;64988.0
Piauí;Cana-de-acúcar;2006;62734.0
Piauí;Cana-de-acúcar;2007;63003.0
Piauí;Cana-de-acúcar;2008;61610.0
Piauí;Cana-de-acúcar;2009;66804.0
Piauí;Cana-de-acúcar;2010;60671.0
Piauí;Cana-de-acúcar;2011;64605.0
Piauí;Cana-de-acúcar;2012;51691.0
Piauí;Cana-de-acúcar;2013;51983.0
Piauí;Cana-de-acúcar;2014;61185.0
Piauí;Cana-de-acúcar;2015;57342.0
Piauí;Cana-de-acúcar;2016;47336.0
Piauí;Cana-de-acúcar;2017;54158.0
Piauí;Cana-de-acúcar;2018;57526.0
Piauí;Cana-de-acúcar;2019;62303.0
Piauí;Cana-de-acúcar;2020;62276.0
Piauí;Cana-de-acúcar;2021;62048.0
Piauí;Cana-de-acúcar;2022;59734.0
Piauí;Cana-de-acúcar;2023;65903.0
Piauí;Feijao (em grao);1988;357.0
Piauí;Feijao (em grao);1989;283.0
Piauí;Feijao (em grao);1990;165.0
Piauí;Feijao (em grao);1991;355.0
Piauí;Feijao (em grao);1992;115.0
Piauí;Feijao (em grao);1993;130.0
Piauí;Feijao (em grao);1994;356.0
Piauí;Feijao (em grao);1995;270.0
Piauí;Feijao (em grao);1996;285.0
Piauí;Feijao (em grao);1997;217.0
Piauí;Feijao (em grao);1998;94.0
Piauí;Feijao (em grao);1999;322.0
Piauí;Feijao (em grao);2000;297.0
Piauí;Feijao (em grao);2001;150.0
Piauí;Feijao (em grao);2002;129.0
Piauí;Feijao (em grao);2003;242.0
Piauí;Feijao (em grao);2004;176.0
Piauí;Feijao (em grao);2005;211.0
Piauí;Feijao (em grao);2006;316.0
Piauí;Feijao (em grao);2007;165.0
Piauí;Feijao (em grao);2008;276.0
Piauí;Feijao (em grao);2009;256.0
Piauí;Feijao (em grao);2010;159.0
Piauí;Feijao (em grao);2011;338.0
Piauí;Feijao (em grao);2012;168.0
Piauí;Feijao (em grao);2013;201.0
Piauí;Feijao (em grao);2014;258.0
Piauí;Feijao (em grao);2015;254.0
Piauí;Feijao (em grao);2016;134.0
Piauí;Feijao (em grao);2017;315.0
Piauí;Feijao (em grao);2018;411.0
Piauí;Feijao (em grao);2019;413.0
Piauí;Feijao (em grao);2020;416.0
Piauí;Feijao (em grao);2021;290.0
Piauí;Feijao (em grao);2022;342.0
Piauí;Feijao (em grao);2023;253.0
Piauí;Milho (em grao);1988;836.0
Piauí;Milho (em grao);1989;849.0
Piauí;Milho (em grao);1990;229.0
Piauí;Milho (em grao);1991;811.0
Piauí;Milho (em grao);1992;196.0
Piauí;Milho (em grao);1993;281.0
Piauí;Milho (em grao);1994;933.0
Piauí;Milho (em grao);1995;877.0
Piauí;Milho (em grao);1996;655.0
Piauí;Milho (em grao);1997;456.0
Piauí;Milho (em grao);1998;221.0
Piauí;Milho (em grao);1999;847.0
Piauí;Milho (em grao);2000;841.0
Piauí;Milho (em grao);2001;519.0
Piauí;Milho (em grao);2002;297.0
Piauí;Milho (em grao);2003;816.0
Piauí;Milho (em grao);2004;488.0
Piauí;Milho (em grao);2005;661.0
Piauí;Milho (em grao);2006;873.0
Piauí;Milho (em grao);2007;585.0
Piauí;Milho (em grao);2008;1135.0
Piauí;Milho (em grao);2009;1546.0
Piauí;Milho (em grao);2010;1193.0
Piauí;Milho (em grao);2011;1936.0
Piauí;Milho (em grao);2012;2860.0
Piauí;Milho (em grao);2013;1783.0
Piauí;Milho (em grao);2014;2749.0
Piauí;Milho (em grao);2015;2972.0
Piauí;Milho (em grao);2016;1464.0
Piauí;Milho (em grao);2017;3185.0
Piauí;Milho (em grao);2018;3389.0
Piauí;Milho (em grao);2019;4198.0
Piauí;Milho (em grao);2020;4718.0
Piauí;Milho (em grao);2021;4245.0
Piauí;Milho (em grao);2022;4448.0
Piauí;Milho (em grao);2023;4687.0
Piauí;Soja (em grao);1988;600.0
Piauí;Soja (em grao);1989;1658.0
Piauí;Soja (em grao);1990;580.0
Piauí;Soja (em grao);1991;1500.0
Piauí;Soja (em grao);1992;452.0
Piauí;Soja (em grao);1993;1670.0
Piauí;Soja (em grao);1994;1640.0
Piauí;Soja (em grao);1995;1580.0
Piauí;Soja (em grao);1996;2345.0
Piauí;Soja (em grao);1997;2157.0
Piauí;Soja (em grao);1998;1836.0
Piauí;Soja (em grao);1999;2568.0
Piauí;Soja (em grao);2000;2523.0
Piauí;Soja (em grao);2001;2074.0
Piauí;Soja (em grao);2002;1052.0
Piauí;Soja (em grao);2003;2643.0
Piauí;Soja (em grao);2004;2491.0
Piauí;Soja (em grao);2005;2818.0
Piauí;Soja (em grao);2006;2345.0
Piauí;Soja (em grao);2007;2234.0
Piauí;Soja (em grao);2008;3230.0
Piauí;Soja (em grao);2009;2821.0
Piauí;Soja (em grao);2010;2531.0
Piauí;Soja (em grao);2011;2982.0
Piauí;Soja (em grao);2012;2793.0
Piauí;Soja (em grao);2013;1727.0
Piauí;Soja (em grao);2014;2375.0
Piauí;Soja (em grao);2015;2659.0
Piauí;Soja (em grao);2016;1147.0
Piauí;Soja (em grao);2017;2907.0
Piauí;Soja (em grao);2018;3473.0
Piauí;Soja (em grao);2019;3037.0
Piauí;Soja (em grao);2020;3230.0
Piauí;Soja (em grao);2021;3262.0
Piauí;Soja (em grao);2022;3526.0
Piauí;Soja (em grao);2023;3584.0
Ceará;Algodao herbáceo (em caroco);1988;527.0
Ceará;Algodao herbáceo (em caroco);1989;245.0
Ceará;Algodao herbáceo (em caroco);1990;219.0
Ceará;Algodao herbáceo (em caroco);1991;489.0
Ceará;Algodao herbáceo (em caroco);1992;411.0
Ceará;Algodao herbáceo (em caroco);1993;270.0
Ceará;Algodao herbáceo (em caroco);1994;510.0
Ceará;Algodao herbáceo (em caroco);1995;457.0
Ceará;Algodao herbáceo (em caroco);1996;840.0
Ceará;Algodao herbáceo (em caroco);1997;854.0
Ceará;Algodao herbáceo (em caroco);1998;407.0
Ceará;Algodao herbáceo (em caroco);1999;660.0
Ceará;Algodao herbáceo (em caroco);2000;693.0
Ceará;Algodao herbáceo (em caroco);2001;521.0
Ceará;Algodao herbáceo (em caroco);2002;880.0
Ceará;Algodao herbáceo (em caroco);2003;1033.0
Ceará;Algodao herbáceo (em caroco);2004;986.0
Ceará;Algodao herbáceo (em caroco);2005;833.0
Ceará;Algodao herbáceo (em caroco);2006;1059.0
Ceará;Algodao herbáceo (em caroco);2007;805.0
Ceará;Algodao herbáceo (em caroco);2008;1171.0
Ceará;Algodao herbáceo (em caroco);2009;1257.0
Ceará;Algodao herbáceo (em caroco);2010;1009.0
Ceará;Algodao herbáceo (em caroco);2011;1167.0
Ceará;Algodao herbáceo (em caroco);2012;214.0
Ceará;Algodao herbáceo (em caroco);2013;1621.0
Ceará;Algodao herbáceo (em caroco);2014;1807.0
Ceará;Algodao herbáceo (em caroco);2015;296.0
Ceará;Algodao herbáceo (em caroco);2016;1073.0
Ceará;Algodao herbáceo (em caroco);2017;961.0
Ceará;Algodao herbáceo (em caroco);2018;791.0
Ceará;Algodao herbáceo (em caroco);2019;1169.0
Ceará;Algodao herbáceo (em caroco);2020;1743.0
Ceará;Algodao herbáceo (em caroco);2021;2239.0
Ceará;Algodao herbáceo (em caroco);2022;1910.0
Ceará;Algodao herbáceo (em caroco);2023;1682.0
Ceará;Cana-de-acúcar;1988;41271.0
Ceará;Cana-de-acúcar;1989;44813.0
Ceará;Cana-de-acúcar;1990;43170.0
Ceará;Cana-de-acúcar;1991;44105.0
Ceará;Cana-de-acúcar;1992;43504.0
Ceará;Cana-de-acúcar;1993;34971.0
Ceará;Cana-de-acúcar;1994;45336.0
Ceará;Cana-de-acúcar;1995;46691.0
Ceará;Cana-de-acúcar;1996;45513.0
Ceará;Cana-de-acúcar;1997;48614.0
Ceará;Cana-de-acúcar;1998;45802.0
Ceará;Cana-de-acúcar;1999;50928.0
Ceará;Cana-de-acúcar;2000;51883.0
Ceará;Cana-de-acúcar;2001;51393.0
Ceará;Cana-de-acúcar;2002;49117.0
Ceará;Cana-de-acúcar;2003;52317.0
Ceará;Cana-de-acúcar;2004;51872.0
Ceará;Cana-de-acúcar;2005;50918.0
Ceará;Cana-de-acúcar;2006;55630.0
Ceará;Cana-de-acúcar;2007;56143.0
Ceará;Cana-de-acúcar;2008;53863.0
Ceará;Cana-de-acúcar;2009;54417.0
Ceará;Cana-de-acúcar;2010;53598.0
Ceará;Cana-de-acúcar;2011;53417.0
Ceará;Cana-de-acúcar;2012;49612.0
Ceará;Cana-de-acúcar;2013;51153.0
Ceará;Cana-de-acúcar;2014;46706.0
Ceará;Cana-de-acúcar;2015;47361.0
Ceará;Cana-de-acúcar;2016;44404.0
Ceará;Cana-de-acúcar;2017;45578.0
Ceará;Cana-de-acúcar;2018;51195.0
Ceará;Cana-de-acúcar;2019;58908.0
Ceará;Cana-de-acúcar;2020;61140.0
Ceará;Cana-de-acúcar;2021;60958.0
Ceará;Cana-de-acúcar;2022;61986.0
Ceará;Cana-de-acúcar;2023;63767.0
Ceará;Feijao (em grao);1988;332.0
Ceará;Feijao (em grao);1989;221.0
Ceará;Feijao (em grao);1990;200.0
Ceará;Feijao (em grao);1991;323.0
Ceará;Feijao (em grao);1992;182.0
Ceará;Feijao (em grao);1993;199.0
Ceará;Feijao (em grao);1994;382.0
Ceará;Feijao (em grao);1995;308.0
Ceará;Feijao (em grao);1996;361.0
Ceará;Feijao (em grao);1997;339.0
Ceará;Feijao (em grao);1998;161.0
Ceará;Feijao (em grao);1999;329.0
Ceará;Feijao (em grao);2000;345.0
Ceará;Feijao (em grao);2001;171.0
Ceará;Feijao (em grao);2002;334.0
Ceará;Feijao (em grao);2003;348.0
Ceará;Feijao (em grao);2004;236.0
Ceará;Feijao (em grao);2005;268.0
Ceará;Feijao (em grao);2006;462.0
Ceará;Feijao (em grao);2007;231.0
Ceará;Feijao (em grao);2008;438.0
Ceará;Feijao (em grao);2009;221.0
Ceará;Feijao (em grao);2010;179.0
Ceará;Feijao (em grao);2011;440.0
Ceará;Feijao (em grao);2012;117.0
Ceará;Feijao (em grao);2013;175.0
Ceará;Feijao (em grao);2014;270.0
Ceará;Feijao (em grao);2015;167.0
Ceará;Feijao (em grao);2016;148.0
Ceará;Feijao (em grao);2017;299.0
Ceará;Feijao (em grao);2018;323.0
Ceará;Feijao (em grao);2019;292.0
Ceará;Feijao (em grao);2020;333.0
Ceará;Feijao (em grao);2021;295.0
Ceará;Feijao (em grao);2022;274.0
Ceará;Feijao (em grao);2023;192.0
Ceará;Milho (em grao);1988;702.0
Ceará;Milho (em grao);1989;460.0
Ceará;Milho (em grao);1990;348.0
Ceará;Milho (em grao);1991;623.0
Ceará;Milho (em grao);1992;333.0
Ceará;Milho (em grao);1993;236.0
Ceará;Milho (em grao);1994;689.0
Ceará;Milho (em grao);1995;720.0
Ceará;Milho (em grao);1996;783.0
Ceará;Milho (em grao);1997;639.0
Ceará;Milho (em grao);1998;262.0
Ceará;Milho (em grao);1999;747.0
Ceará;Milho (em grao);2000;1017.0
Ceará;Milho (em grao);2001;405.0
Ceará;Milho (em grao);2002;895.0
Ceará;Milho (em grao);2003;1052.0
Ceará;Milho (em grao);2004;579.0
Ceará;Milho (em grao);2005;496.0
Ceará;Milho (em grao);2006;1189.0
Ceará;Milho (em grao);2007;530.0
Ceará;Milho (em grao);2008;1114.0
Ceará;Milho (em grao);2009;779.0
Ceará;Milho (em grao);2010;316.0
Ceará;Milho (em grao);2011;1262.0
Ceará;Milho (em grao);2012;246.0
Ceará;Milho (em grao);2013;317.0
Ceará;Milho (em grao);2014;737.0
Ceará;Milho (em grao);2015;264.0
Ceará;Milho (em grao);2016;242.0
Ceará;Milho (em grao);2017;663.0
Ceará;Milho (em grao);2018;825.0
Ceará;Milho (em grao);2019;812.0
Ceará;Milho (em grao);2020;1178.0
Ceará;Milho (em grao);2021;743.0
Ceará;Milho (em grao);2022;924.0
Ceará;Milho (em grao);2023;600.0
Ceará;Soja (em grao);1988;912.0
Ceará;Soja (em grao);1989;0.0
Ceará;Soja (em grao);1990;0.0
Ceará;Soja (em grao);1991;0.0
Ceará;Soja (em grao);1992;0.0
Ceará;Soja (em grao);1993;0.0
Ceará;Soja (em grao);1994;0.0
Ceará;Soja (em grao);1995;0.0
Ceará;Soja (em grao);1996;3000.0
Ceará;Soja (em grao);1997;2222.0
Ceará;Soja (em grao);1998;2000.0
Ceará;Soja (em grao);1999;0.0
Ceará;Soja (em grao);2000;0.0
Ceará;Soja (em grao);2001;0.0
Ceará;Soja (em grao);2002;2512.0
Ceará;Soja (em grao);2003;2400.0
Ceará;Soja (em grao);2004;3180.0
Ceará;Soja (em grao);2005;3000.0
Ceará;Soja (em grao);2006;3420.0
Ceará;Soja (em grao);2007;3102.0
Ceará;Soja (em grao);2008;3251.0
Ceará;Soja (em grao);2009;3400.0
Ceará;Soja (em grao);2010;3350.0
Ceará;Soja (em grao);2011;0.0
Ceará;Soja (em grao);2012;3366.0
Ceará;Soja (em grao);2013;0.0
Ceará;Soja (em grao);2014;0.0
Ceará;Soja (em grao);2015;0.0
Ceará;Soja (em grao);2016;0.0
Ceará;Soja (em grao);2017;0.0
Ceará;Soja (em grao);2018;2375.0
Ceará;Soja (em grao);2019;0.0
Ceará;Soja (em grao);2020;3000.0
Ceará;Soja (em grao);2021;3202.0
Ceará;Soja (em grao);2022;3486.0
Ceará;Soja (em grao);2023;3866.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1988;416.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1989;258.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1990;651.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1991;666.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1992;294.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1993;194.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1994;777.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1995;304.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1996;276.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1997;266.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1998;560.0
Rio Grande do Norte;Algodao herbáceo (em caroco);1999;356.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2000;659.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2001;401.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2002;657.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2003;638.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2004;660.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2005;638.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2006;670.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2007;735.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2008;699.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2009;783.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2010;3215.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2011;577.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2012;1462.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2013;1394.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2014;2351.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2015;975.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2016;3976.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2017;4486.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2018;3793.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2019;3821.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2020;3810.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2021;3789.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2022;3265.0
Rio Grande do Norte;Algodao herbáceo (em caroco);2023;2077.0
Rio Grande do Norte;Cana-de-acúcar;1988;46843.0
Rio Grande do Norte;Cana-de-acúcar;1989;50387.0
Rio Grande do Norte;Cana-de-acúcar;1990;43811.0
Rio Grande do Norte;Cana-de-acúcar;1991;49911.0
Rio Grande do Norte;Cana-de-acúcar;1992;47206.0
Rio Grande do Norte;Cana-de-acúcar;1993;27551.0
Rio Grande do Norte;Cana-de-acúcar;1994;43706.0
Rio Grande do Norte;Cana-de-acúcar;1995;43491.0
Rio Grande do Norte;Cana-de-acúcar;1996;43557.0
Rio Grande do Norte;Cana-de-acúcar;1997;43487.0
Rio Grande do Norte;Cana-de-acúcar;1998;41399.0
Rio Grande do Norte;Cana-de-acúcar;1999;37403.0
Rio Grande do Norte;Cana-de-acúcar;2000;54778.0
Rio Grande do Norte;Cana-de-acúcar;2001;50374.0
Rio Grande do Norte;Cana-de-acúcar;2002;58110.0
Rio Grande do Norte;Cana-de-acúcar;2003;64324.0
Rio Grande do Norte;Cana-de-acúcar;2004;62241.0
Rio Grande do Norte;Cana-de-acúcar;2005;60956.0
Rio Grande do Norte;Cana-de-acúcar;2006;60967.0
Rio Grande do Norte;Cana-de-acúcar;2007;62461.0
Rio Grande do Norte;Cana-de-acúcar;2008;62301.0
Rio Grande do Norte;Cana-de-acúcar;2009;63034.0
Rio Grande do Norte;Cana-de-acúcar;2010;60655.0
Rio Grande do Norte;Cana-de-acúcar;2011;60238.0
Rio Grande do Norte;Cana-de-acúcar;2012;59863.0
Rio Grande do Norte;Cana-de-acúcar;2013;57570.0
Rio Grande do Norte;Cana-de-acúcar;2014;59182.0
Rio Grande do Norte;Cana-de-acúcar;2015;62603.0
Rio Grande do Norte;Cana-de-acúcar;2016;59846.0
Rio Grande do Norte;Cana-de-acúcar;2017;59369.0
Rio Grande do Norte;Cana-de-acúcar;2018;60010.0
Rio Grande do Norte;Cana-de-acúcar;2019;59982.0
Rio Grande do Norte;Cana-de-acúcar;2020;59406.0
Rio Grande do Norte;Cana-de-acúcar;2021;61371.0
Rio Grande do Norte;Cana-de-acúcar;2022;48712.0
Rio Grande do Norte;Cana-de-acúcar;2023;44880.0
Rio Grande do Norte;Feijao (em grao);1988;379.0
Rio Grande do Norte;Feijao (em grao);1989;291.0
Rio Grande do Norte;Feijao (em grao);1990;180.0
Rio Grande do Norte;Feijao (em grao);1991;412.0
Rio Grande do Norte;Feijao (em grao);1992;266.0
Rio Grande do Norte;Feijao (em grao);1993;75.0
Rio Grande do Norte;Feijao (em grao);1994;475.0
Rio Grande do Norte;Feijao (em grao);1995;431.0
Rio Grande do Norte;Feijao (em grao);1996;383.0
Rio Grande do Norte;Feijao (em grao);1997;337.0
Rio Grande do Norte;Feijao (em grao);1998;349.0
Rio Grande do Norte;Feijao (em grao);1999;257.0
Rio Grande do Norte;Feijao (em grao);2000;495.0
Rio Grande do Norte;Feijao (em grao);2001;240.0
Rio Grande do Norte;Feijao (em grao);2002;444.0
Rio Grande do Norte;Feijao (em grao);2003;476.0
Rio Grande do Norte;Feijao (em grao);2004;469.0
Rio Grande do Norte;Feijao (em grao);2005;370.0
Rio Grande do Norte;Feijao (em grao);2006;447.0
Rio Grande do Norte;Feijao (em grao);2007;387.0
Rio Grande do Norte;Feijao (em grao);2008;469.0
