UF;Cultura;Ano;Area Plantada (ha)
Alagoas;Milho (em grao);2001;72439.0
Alagoas;Milho (em grao);2002;69361.0
Alagoas;Milho (em grao);2003;54078.0
Alagoas;Milho (em grao);2004;65420.0
Alagoas;Milho (em grao);2005;76590.0
Alagoas;Milho (em grao);2006;73561.0
Alagoas;Milho (em grao);2007;73256.0
Alagoas;Milho (em grao);2008;80000.0
Alagoas;Milho (em grao);2009;70500.0
Alagoas;Milho (em grao);2010;53233.0
Alagoas;Milho (em grao);2011;49152.0
Alagoas;Milho (em grao);2012;17072.0
Alagoas;Milho (em grao);2013;29008.0
Alagoas;Milho (em grao);2014;34480.0
Alagoas;Milho (em grao);2015;34224.0
Alagoas;Milho (em grao);2016;29510.0
Alagoas;Milho (em grao);2017;42199.0
Alagoas;Milho (em grao);2018;33234.0
Alagoas;Milho (em grao);2019;38627.0
Alagoas;Milho (em grao);2020;38523.0
Alagoas;Milho (em grao);2021;55778.0
Alagoas;Milho (em grao);2022;54019.0
Alagoas;Milho (em grao);2023;54358.0
Alagoas;Soja (em grao);1988;970.0
Alagoas;Soja (em grao);1989;870.0
Alagoas;Soja (em grao);1990;0.0
Alagoas;Soja (em grao);1991;0.0
Alagoas;Soja (em grao);1992;0.0
Alagoas;Soja (em grao);1993;0.0
Alagoas;Soja (em grao);1994;0.0
Alagoas;Soja (em grao);1995;0.0
Alagoas;Soja (em grao);1996;0.0
Alagoas;Soja (em grao);1997;0.0
Alagoas;Soja (em grao);1998;0.0
Alagoas;Soja (em grao);1999;0.0
Alagoas;Soja (em grao);2000;0.0
Alagoas;Soja (em grao);2001;0.0
Alagoas;Soja (em grao);2002;0.0
Alagoas;Soja (em grao);2003;0.0
Alagoas;Soja (em grao);2004;201.0
Alagoas;Soja (em grao);2005;330.0
Alagoas;Soja (em grao);2006;120.0
Alagoas;Soja (em grao);2007;50.0
Alagoas;Soja (em grao);2008;180.0
Alagoas;Soja (em grao);2009;68.0
Alagoas;Soja (em grao);2010;0.0
Alagoas;Soja (em grao);2011;0.0
Alagoas;Soja (em grao);2012;0.0
Alagoas;Soja (em grao);2013;0.0
Alagoas;Soja (em grao);2014;0.0
Alagoas;Soja (em grao);2015;278.0
Alagoas;Soja (em grao);2016;343.0
Alagoas;Soja (em grao);2017;445.0
Alagoas;Soja (em grao);2018;1066.0
Alagoas;Soja (em grao);2019;3141.0
Alagoas;Soja (em grao);2020;1224.0
Alagoas;Soja (em grao);2021;3312.0
Alagoas;Soja (em grao);2022;3686.0
Alagoas;Soja (em grao);2023;5796.0
Sergipe;Algodao herbáceo (em caroco);1988;24328.0
Sergipe;Algodao herbáceo (em caroco);1989;5187.0
Sergipe;Algodao herbáceo (em caroco);1990;3324.0
Sergipe;Algodao herbáceo (em caroco);1991;4366.0
Sergipe;Algodao herbáceo (em caroco);1992;1587.0
Sergipe;Algodao herbáceo (em caroco);1993;263.0
Sergipe;Algodao herbáceo (em caroco);1994;8832.0
Sergipe;Algodao herbáceo (em caroco);1995;7199.0
Sergipe;Algodao herbáceo (em caroco);1996;2096.0
Sergipe;Algodao herbáceo (em caroco);1997;2072.0
Sergipe;Algodao herbáceo (em caroco);1998;1570.0
Sergipe;Algodao herbáceo (em caroco);1999;95.0
Sergipe;Algodao herbáceo (em caroco);2000;300.0
Sergipe;Algodao herbáceo (em caroco);2001;0.0
Sergipe;Algodao herbáceo (em caroco);2002;0.0
Sergipe;Algodao herbáceo (em caroco);2003;0.0
Sergipe;Algodao herbáceo (em caroco);2004;0.0
Sergipe;Algodao herbáceo (em caroco);2005;0.0
Sergipe;Algodao herbáceo (em caroco);2006;0.0
Sergipe;Algodao herbáceo (em caroco);2007;0.0
Sergipe;Algodao herbáceo (em caroco);2008;0.0
Sergipe;Algodao herbáceo (em caroco);2009;0.0
Sergipe;Algodao herbáceo (em caroco);2010;0.0
Sergipe;Algodao herbáceo (em caroco);2011;0.0
Sergipe;Algodao herbáceo (em caroco);2012;35.0
Sergipe;Algodao herbáceo (em caroco);2013;45.0
Sergipe;Algodao herbáceo (em caroco);2014;45.0
Sergipe;Algodao herbáceo (em caroco);2015;0.0
Sergipe;Algodao herbáceo (em caroco);2016;0.0
Sergipe;Algodao herbáceo (em caroco);2017;0.0
Sergipe;Algodao herbáceo (em caroco);2018;0.0
Sergipe;Algodao herbáceo (em caroco);2019;55.0
Sergipe;Algodao herbáceo (em caroco);2020;0.0
Sergipe;Algodao herbáceo (em caroco);2021;0.0
Sergipe;Algodao herbáceo (em caroco);2022;0.0
Sergipe;Algodao herbáceo (em caroco);2023;0.0
Sergipe;Cana-de-acúcar;1988;33652.0
Sergipe;Cana-de-acúcar;1989;33339.0
Sergipe;Cana-de-acúcar;1990;38104.0
Sergipe;Cana-de-acúcar;1991;35777.0
Sergipe;Cana-de-acúcar;1992;31705.0
Sergipe;Cana-de-acúcar;1993;27775.0
Sergipe;Cana-de-acúcar;1994;25510.0
Sergipe;Cana-de-acúcar;1995;24808.0
Sergipe;Cana-de-acúcar;1996;22764.0
Sergipe;Cana-de-acúcar;1997;23197.0
Sergipe;Cana-de-acúcar;1998;22928.0
Sergipe;Cana-de-acúcar;1999;22998.0
Sergipe;Cana-de-acúcar;2000;21208.0
Sergipe;Cana-de-acúcar;2001;20526.0
Sergipe;Cana-de-acúcar;2002;17584.0
Sergipe;Cana-de-acúcar;2003;22687.0
Sergipe;Cana-de-acúcar;2004;25202.0
Sergipe;Cana-de-acúcar;2005;26867.0
Sergipe;Cana-de-acúcar;2006;38853.0
Sergipe;Cana-de-acúcar;2007;38616.0
Sergipe;Cana-de-acúcar;2008;38895.0
Sergipe;Cana-de-acúcar;2009;41931.0
Sergipe;Cana-de-acúcar;2010;46665.0
Sergipe;Cana-de-acúcar;2011;50988.0
Sergipe;Cana-de-acúcar;2012;53158.0
Sergipe;Cana-de-acúcar;2013;52852.0
Sergipe;Cana-de-acúcar;2014;52903.0
Sergipe;Cana-de-acúcar;2015;57258.0
Sergipe;Cana-de-acúcar;2016;58499.0
Sergipe;Cana-de-acúcar;2017;45841.0
Sergipe;Cana-de-acúcar;2018;40309.0
Sergipe;Cana-de-acúcar;2019;35491.0
Sergipe;Cana-de-acúcar;2020;38580.0
Sergipe;Cana-de-acúcar;2021;37258.0
Sergipe;Cana-de-acúcar;2022;40494.0
Sergipe;Cana-de-acúcar;2023;44947.0
Sergipe;Feijao (em grao);1988;57059.0
Sergipe;Feijao (em grao);1989;68381.0
Sergipe;Feijao (em grao);1990;42038.0
Sergipe;Feijao (em grao);1991;69223.0
Sergipe;Feijao (em grao);1992;42459.0
Sergipe;Feijao (em grao);1993;41477.0
Sergipe;Feijao (em grao);1994;79234.0
Sergipe;Feijao (em grao);1995;81383.0
Sergipe;Feijao (em grao);1996;66795.0
Sergipe;Feijao (em grao);1997;64758.0
Sergipe;Feijao (em grao);1998;52424.0
Sergipe;Feijao (em grao);1999;61353.0
Sergipe;Feijao (em grao);2000;54771.0
Sergipe;Feijao (em grao);2001;52453.0
Sergipe;Feijao (em grao);2002;52960.0
Sergipe;Feijao (em grao);2003;55688.0
Sergipe;Feijao (em grao);2004;59561.0
Sergipe;Feijao (em grao);2005;56855.0
Sergipe;Feijao (em grao);2006;51170.0
Sergipe;Feijao (em grao);2007;45392.0
Sergipe;Feijao (em grao);2008;36873.0
Sergipe;Feijao (em grao);2009;42213.0
Sergipe;Feijao (em grao);2010;42075.0
Sergipe;Feijao (em grao);2011;33760.0
Sergipe;Feijao (em grao);2012;21247.0
Sergipe;Feijao (em grao);2013;25359.0
Sergipe;Feijao (em grao);2014;14624.0
Sergipe;Feijao (em grao);2015;14913.0
Sergipe;Feijao (em grao);2016;13380.0
Sergipe;Feijao (em grao);2017;15426.0
Sergipe;Feijao (em grao);2018;6511.0
Sergipe;Feijao (em grao);2019;5959.0
Sergipe;Feijao (em grao);2020;5810.0
Sergipe;Feijao (em grao);2021;4220.0
Sergipe;Feijao (em grao);2022;3630.0
Sergipe;Feijao (em grao);2023;3130.0
Sergipe;Milho (em grao);1988;72320.0
Sergipe;Milho (em grao);1989;84074.0
Sergipe;Milho (em grao);1990;49779.0
Sergipe;Milho (em grao);1991;81197.0
Sergipe;Milho (em grao);1992;42503.0
Sergipe;Milho (em grao);1993;35032.0
Sergipe;Milho (em grao);1994;88334.0
Sergipe;Milho (em grao);1995;91652.0
Sergipe;Milho (em grao);1996;95405.0
Sergipe;Milho (em grao);1997;86637.0
Sergipe;Milho (em grao);1998;75385.0
Sergipe;Milho (em grao);1999;87596.0
Sergipe;Milho (em grao);2000;86300.0
Sergipe;Milho (em grao);2001;93625.0
Sergipe;Milho (em grao);2002;100432.0
Sergipe;Milho (em grao);2003;131080.0
Sergipe;Milho (em grao);2004;132389.0
Sergipe;Milho (em grao);2005;126551.0
Sergipe;Milho (em grao);2006;140534.0
Sergipe;Milho (em grao);2007;156412.0
Sergipe;Milho (em grao);2008;170055.0
Sergipe;Milho (em grao);2009;172941.0
Sergipe;Milho (em grao);2010;182068.0
Sergipe;Milho (em grao);2011;173922.0
Sergipe;Milho (em grao);2012;153933.0
Sergipe;Milho (em grao);2013;161154.0
Sergipe;Milho (em grao);2014;178409.0
Sergipe;Milho (em grao);2015;175135.0
Sergipe;Milho (em grao);2016;172285.0
Sergipe;Milho (em grao);2017;169462.0
Sergipe;Milho (em grao);2018;145126.0
Sergipe;Milho (em grao);2019;148624.0
Sergipe;Milho (em grao);2020;152103.0
Sergipe;Milho (em grao);2021;175237.0
Sergipe;Milho (em grao);2022;176093.0
Sergipe;Milho (em grao);2023;184915.0
Sergipe;Soja (em grao);1988;120.0
Sergipe;Soja (em grao);1989;150.0
Sergipe;Soja (em grao);1990;0.0
Sergipe;Soja (em grao);1991;0.0
Sergipe;Soja (em grao);1992;0.0
Sergipe;Soja (em grao);1993;0.0
Sergipe;Soja (em grao);1994;0.0
Sergipe;Soja (em grao);1995;0.0
Sergipe;Soja (em grao);1996;0.0
Sergipe;Soja (em grao);1997;0.0
Sergipe;Soja (em grao);1998;0.0
Sergipe;Soja (em grao);1999;0.0
Sergipe;Soja (em grao);2000;0.0
Sergipe;Soja (em grao);2001;0.0
Sergipe;Soja (em grao);2002;0.0
Sergipe;Soja (em grao);2003;0.0
Sergipe;Soja (em grao);2004;0.0
Sergipe;Soja (em grao);2005;0.0
Sergipe;Soja (em grao);2006;0.0
Sergipe;Soja (em grao);2007;0.0
Sergipe;Soja (em grao);2008;0.0
Sergipe;Soja (em grao);2009;0.0
Sergipe;Soja (em grao);2010;0.0
Sergipe;Soja (em grao);2011;0.0
Sergipe;Soja (em grao);2012;0.0
Sergipe;Soja (em grao);2013;0.0
Sergipe;Soja (em grao);2014;0.0
Sergipe;Soja (em grao);2015;0.0
Sergipe;Soja (em grao);2016;0.0
Sergipe;Soja (em grao);2017;0.0
Sergipe;Soja (em grao);2018;0.0
Sergipe;Soja (em grao);2019;0.0
Sergipe;Soja (em grao);2020;0.0
Sergipe;Soja (em grao);2021;0.0
Sergipe;Soja (em grao);2022;0.0
Sergipe;Soja (em grao);2023;0.0
Bahia;Algodao herbáceo (em caroco);1988;331939.0
Bahia;Algodao herbáceo (em caroco);1989;268352.0
Bahia;Algodao herbáceo (em caroco);1990;188029.0
Bahia;Algodao herbáceo (em caroco);1991;175525.0
Bahia;Algodao herbáceo (em caroco);1992;184075.0
Bahia;Algodao herbáceo (em caroco);1993;126340.0
Bahia;Algodao herbáceo (em caroco);1994;136528.0
Bahia;Algodao herbáceo (em caroco);1995;157317.0
Bahia;Algodao herbáceo (em caroco);1996;133557.0
Bahia;Algodao herbáceo (em caroco);1997;179510.0
Bahia;Algodao herbáceo (em caroco);1998;112586.0
Bahia;Algodao herbáceo (em caroco);1999;42691.0
Bahia;Algodao herbáceo (em caroco);2000;55952.0
Bahia;Algodao herbáceo (em caroco);2001;58629.0
Bahia;Algodao herbáceo (em caroco);2002;75264.0
Bahia;Algodao herbáceo (em caroco);2003;86353.0
Bahia;Algodao herbáceo (em caroco);2004;203939.0
Bahia;Algodao herbáceo (em caroco);2005;257377.0
Bahia;Algodao herbáceo (em caroco);2006;242066.0
Bahia;Algodao herbáceo (em caroco);2007;301928.0
Bahia;Algodao herbáceo (em caroco);2008;310081.0
Bahia;Algodao herbáceo (em caroco);2009;289758.0
Bahia;Algodao herbáceo (em caroco);2010;270895.0
Bahia;Algodao herbáceo (em caroco);2011;415806.0
Bahia;Algodao herbáceo (em caroco);2012;432562.0
Bahia;Algodao herbáceo (em caroco);2013;295535.0
Bahia;Algodao herbáceo (em caroco);2014;341690.0
Bahia;Algodao herbáceo (em caroco);2015;332636.0
Bahia;Algodao herbáceo (em caroco);2016;279870.0
Bahia;Algodao herbáceo (em caroco);2017;197676.0
Bahia;Algodao herbáceo (em caroco);2018;267107.0
Bahia;Algodao herbáceo (em caroco);2019;330782.0
Bahia;Algodao herbáceo (em caroco);2020;313648.0
Bahia;Algodao herbáceo (em caroco);2021;275517.0
Bahia;Algodao herbáceo (em caroco);2022;303936.0
Bahia;Algodao herbáceo (em caroco);2023;312521.0
Bahia;Cana-de-acúcar;1988;81455.0
Bahia;Cana-de-acúcar;1989;81422.0
Bahia;Cana-de-acúcar;1990;80302.0
Bahia;Cana-de-acúcar;1991;76078.0
Bahia;Cana-de-acúcar;1992;72330.0
Bahia;Cana-de-acúcar;1993;71677.0
Bahia;Cana-de-acúcar;1994;70342.0
Bahia;Cana-de-acúcar;1995;76880.0
Bahia;Cana-de-acúcar;1996;76154.0
Bahia;Cana-de-acúcar;1997;86339.0
Bahia;Cana-de-acúcar;1998;94906.0
Bahia;Cana-de-acúcar;1999;90648.0
Bahia;Cana-de-acúcar;2000;92060.0
Bahia;Cana-de-acúcar;2001;79699.0
Bahia;Cana-de-acúcar;2002;80432.0
Bahia;Cana-de-acúcar;2003;83820.0
Bahia;Cana-de-acúcar;2004;86946.0
Bahia;Cana-de-acúcar;2005;92947.0
Bahia;Cana-de-acúcar;2006;106455.0
Bahia;Cana-de-acúcar;2007;108179.0
Bahia;Cana-de-acúcar;2008;109606.0
Bahia;Cana-de-acúcar;2009;82045.0
Bahia;Cana-de-acúcar;2010;96743.0
Bahia;Cana-de-acúcar;2011;116171.0
Bahia;Cana-de-acúcar;2012;118033.0
Bahia;Cana-de-acúcar;2013;117833.0
Bahia;Cana-de-acúcar;2014;118856.0
Bahia;Cana-de-acúcar;2015;104863.0
Bahia;Cana-de-acúcar;2016;108441.0
Bahia;Cana-de-acúcar;2017;76911.0
Bahia;Cana-de-acúcar;2018;73546.0
Bahia;Cana-de-acúcar;2019;73823.0
Bahia;Cana-de-acúcar;2020;76612.0
Bahia;Cana-de-acúcar;2021;72993.0
Bahia;Cana-de-acúcar;2022;75453.0
Bahia;Cana-de-acúcar;2023;77268.0
Bahia;Feijao (em grao);1988;909190.0
Bahia;Feijao (em grao);1989;746576.0
Bahia;Feijao (em grao);1990;600136.0
Bahia;Feijao (em grao);1991;728618.0
Bahia;Feijao (em grao);1992;814604.0
Bahia;Feijao (em grao);1993;723671.0
Bahia;Feijao (em grao);1994;749580.0
Bahia;Feijao (em grao);1995;583794.0
Bahia;Feijao (em grao);1996;736687.0
Bahia;Feijao (em grao);1997;807578.0
Bahia;Feijao (em grao);1998;606671.0
Bahia;Feijao (em grao);1999;823148.0
Bahia;Feijao (em grao);2000;826693.0
Bahia;Feijao (em grao);2001;685809.0
Bahia;Feijao (em grao);2002;821961.0
Bahia;Feijao (em grao);2003;805237.0
Bahia;Feijao (em grao);2004;834240.0
Bahia;Feijao (em grao);2005;789935.0
Bahia;Feijao (em grao);2006;739781.0
Bahia;Feijao (em grao);2007;634136.0
Bahia;Feijao (em grao);2008;589328.0
Bahia;Feijao (em grao);2009;615839.0
Bahia;Feijao (em grao);2010;615945.0
Bahia;Feijao (em grao);2011;551237.0
Bahia;Feijao (em grao);2012;319456.0
Bahia;Feijao (em grao);2013;461638.0
Bahia;Feijao (em grao);2014;582156.0
Bahia;Feijao (em grao);2015;564124.0
Bahia;Feijao (em grao);2016;371527.0
Bahia;Feijao (em grao);2017;374306.0
Bahia;Feijao (em grao);2018;364690.0
Bahia;Feijao (em grao);2019;357397.0
Bahia;Feijao (em grao);2020;355306.0
Bahia;Feijao (em grao);2021;340963.0
Bahia;Feijao (em grao);2022;343750.0
Bahia;Feijao (em grao);2023;346575.0
Bahia;Milho (em grao);1988;707968.0
Bahia;Milho (em grao);1989;642279.0
Bahia;Milho (em grao);1990;418477.0
Bahia;Milho (em grao);1991;578094.0
Bahia;Milho (em grao);1992;514642.0
Bahia;Milho (em grao);1993;544137.0
Bahia;Milho (em grao);1994;744885.0
Bahia;Milho (em grao);1995;502425.0
Bahia;Milho (em grao);1996;619529.0
Bahia;Milho (em grao);1997;691796.0
Bahia;Milho (em grao);1998;522780.0
Bahia;Milho (em grao);1999;667839.0
Bahia;Milho (em grao);2000;674267.0
Bahia;Milho (em grao);2001;689388.0
Bahia;Milho (em grao);2002;705592.0
Bahia;Milho (em grao);2003;799359.0
Bahia;Milho (em grao);2004;810965.0
Bahia;Milho (em grao);2005;802294.0
Bahia;Milho (em grao);2006;799213.0
Bahia;Milho (em grao);2007;843328.0
Bahia;Milho (em grao);2008;825329.0
Bahia;Milho (em grao);2009;890378.0
Bahia;Milho (em grao);2010;809537.0
Bahia;Milho (em grao);2011;799428.0
Bahia;Milho (em grao);2012;589945.0
Bahia;Milho (em grao);2013;679597.0
Bahia;Milho (em grao);2014;825897.0
Bahia;Milho (em grao);2015;814311.0
Bahia;Milho (em grao);2016;620836.0
Bahia;Milho (em grao);2017;613214.0
Bahia;Milho (em grao);2018;638261.0
Bahia;Milho (em grao);2019;609846.0
Bahia;Milho (em grao);2020;594905.0
Bahia;Milho (em grao);2021;617726.0
Bahia;Milho (em grao);2022;667268.0
Bahia;Milho (em grao);2023;694636.0
Bahia;Soja (em grao);1988;243349.0
Bahia;Soja (em grao);1989;385743.0
Bahia;Soja (em grao);1990;360015.0
Bahia;Soja (em grao);1991;210000.0
Bahia;Soja (em grao);1992;320000.0
Bahia;Soja (em grao);1993;381049.0
Bahia;Soja (em grao);1994;434036.0
Bahia;Soja (em grao);1995;470575.0
Bahia;Soja (em grao);1996;433263.0
Bahia;Soja (em grao);1997;456550.0
Bahia;Soja (em grao);1998;553700.0
Bahia;Soja (em grao);1999;580000.0
Bahia;Soja (em grao);2000;628356.0
Bahia;Soja (em grao);2001;690000.0
Bahia;Soja (em grao);2002;800000.0
Bahia;Soja (em grao);2003;850000.0
Bahia;Soja (em grao);2004;821270.0
Bahia;Soja (em grao);2005;870000.0
Bahia;Soja (em grao);2006;872600.0
Bahia;Soja (em grao);2007;851000.0
Bahia;Soja (em grao);2008;905018.0
Bahia;Soja (em grao);2009;950920.0
Bahia;Soja (em grao);2010;1017250.0
Bahia;Soja (em grao);2011;1045240.0
Bahia;Soja (em grao);2012;1112627.0
Bahia;Soja (em grao);2013;1211267.0
Bahia;Soja (em grao);2014;1276369.0
Bahia;Soja (em grao);2015;1440135.0
Bahia;Soja (em grao);2016;1536678.0
Bahia;Soja (em grao);2017;1583864.0
Bahia;Soja (em grao);2018;1603203.0
Bahia;Soja (em grao);2019;1585842.0
Bahia;Soja (em grao);2020;1622475.0
Bahia;Soja (em grao);2021;1699965.0
Bahia;Soja (em grao);2022;1774655.0
Bahia;Soja (em grao);2023;1923627.0
Minas Gerais;Algodao herbáceo (em caroco);1988;162239.0
Minas Gerais;Algodao herbáceo (em caroco);1989;126589.0
Minas Gerais;Algodao herbáceo (em caroco);1990;130131.0
Minas Gerais;Algodao herbáceo (em caroco);1991;118409.0
Minas Gerais;Algodao herbáceo (em caroco);1992;111315.0
Minas Gerais;Algodao herbáceo (em caroco);1993;88439.0
Minas Gerais;Algodao herbáceo (em caroco);1994;84155.0
Minas Gerais;Algodao herbáceo (em caroco);1995;61696.0
Minas Gerais;Algodao herbáceo (em caroco);1996;41490.0
Minas Gerais;Algodao herbáceo (em caroco);1997;56094.0
Minas Gerais;Algodao herbáceo (em caroco);1998;82519.0
Minas Gerais;Algodao herbáceo (em caroco);1999;51748.0
Minas Gerais;Algodao herbáceo (em caroco);2000;49306.0
Minas Gerais;Algodao herbáceo (em caroco);2001;41215.0
Minas Gerais;Algodao herbáceo (em caroco);2002;39091.0
Minas Gerais;Algodao herbáceo (em caroco);2003;34238.0
Minas Gerais;Algodao herbáceo (em caroco);2004;53064.0
Minas Gerais;Algodao herbáceo (em caroco);2005;57257.0
Minas Gerais;Algodao herbáceo (em caroco);2006;40752.0
Minas Gerais;Algodao herbáceo (em caroco);2007;30340.0
Minas Gerais;Algodao herbáceo (em caroco);2008;20524.0
Minas Gerais;Algodao herbáceo (em caroco);2009;15309.0
Minas Gerais;Algodao herbáceo (em caroco);2010;15306.0
Minas Gerais;Algodao herbáceo (em caroco);2011;32547.0
Minas Gerais;Algodao herbáceo (em caroco);2012;30499.0
Minas Gerais;Algodao herbáceo (em caroco);2013;20495.0
Minas Gerais;Algodao herbáceo (em caroco);2014;20927.0
Minas Gerais;Algodao herbáceo (em caroco);2015;18690.0
Minas Gerais;Algodao herbáceo (em caroco);2016;19669.0
Minas Gerais;Algodao herbáceo (em caroco);2017;18854.0
Minas Gerais;Algodao herbáceo (em caroco);2018;22286.0
Minas Gerais;Algodao herbáceo (em caroco);2019;42224.0
Minas Gerais;Algodao herbáceo (em caroco);2020;39135.0
Minas Gerais;Algodao herbáceo (em caroco);2021;26173.0
Minas Gerais;Algodao herbáceo (em caroco);2022;25397.0
Minas Gerais;Algodao herbáceo (em caroco);2023;27341.0
Minas Gerais;Cana-de-acúcar;1988;318958.0
Minas Gerais;Cana-de-acúcar;1989;303009.0
Minas Gerais;Cana-de-acúcar;1990;301710.0
Minas Gerais;Cana-de-acúcar;1991;277284.0
Minas Gerais;Cana-de-acúcar;1992;272709.0
Minas Gerais;Cana-de-acúcar;1993;264344.0
Minas Gerais;Cana-de-acúcar;1994;263696.0
Minas Gerais;Cana-de-acúcar;1995;267571.0
Minas Gerais;Cana-de-acúcar;1996;247290.0
Minas Gerais;Cana-de-acúcar;1997;279063.0
Minas Gerais;Cana-de-acúcar;1998;279449.0
Minas Gerais;Cana-de-acúcar;1999;280331.0
Minas Gerais;Cana-de-acúcar;2000;292571.0
Minas Gerais;Cana-de-acúcar;2001;295251.0
Minas Gerais;Cana-de-acúcar;2002;277977.0
Minas Gerais;Cana-de-acúcar;2003;303043.0
Minas Gerais;Cana-de-acúcar;2004;334668.0
Minas Gerais;Cana-de-acúcar;2005;349112.0
Minas Gerais;Cana-de-acúcar;2006;431338.0
Minas Gerais;Cana-de-acúcar;2007;496933.0
Minas Gerais;Cana-de-acúcar;2008;610456.0
Minas Gerais;Cana-de-acúcar;2009;715628.0
Minas Gerais;Cana-de-acúcar;2010;746527.0
Minas Gerais;Cana-de-acúcar;2011;831329.0
Minas Gerais;Cana-de-acúcar;2012;882624.0
Minas Gerais;Cana-de-acúcar;2013;896582.0
Minas Gerais;Cana-de-acúcar;2014;949801.0
Minas Gerais;Cana-de-acúcar;2015;917878.0
Minas Gerais;Cana-de-acúcar;2016;911614.0
Minas Gerais;Cana-de-acúcar;2017;907027.0
Minas Gerais;Cana-de-acúcar;2018;921870.0
Minas Gerais;Cana-de-acúcar;2019;944041.0
Minas Gerais;Cana-de-acúcar;2020;1005145.0
Minas Gerais;Cana-de-acúcar;2021;977766.0
Minas Gerais;Cana-de-acúcar;2022;977624.0
Minas Gerais;Cana-de-acúcar;2023;1058212.0
Minas Gerais;Feijao (em grao);1988;581873.0
Minas Gerais;Feijao (em grao);1989;543527.0
Minas Gerais;Feijao (em grao);1990;527812.0
Minas Gerais;Feijao (em grao);1991;550448.0
Minas Gerais;Feijao (em grao);1992;541249.0
Minas Gerais;Feijao (em grao);1993;525761.0
Minas Gerais;Feijao (em grao);1994;553013.0
Minas Gerais;Feijao (em grao);1995;525375.0
Minas Gerais;Feijao (em grao);1996;454738.0
Minas Gerais;Feijao (em grao);1997;452471.0
Minas Gerais;Feijao (em grao);1998;432595.0
Minas Gerais;Feijao (em grao);1999;454444.0
Minas Gerais;Feijao (em grao);2000;436595.0
Minas Gerais;Feijao (em grao);2001;416903.0
Minas Gerais;Feijao (em grao);2002;442618.0
Minas Gerais;Feijao (em grao);2003;456966.0
Minas Gerais;Feijao (em grao);2004;449140.0
Minas Gerais;Feijao (em grao);2005;438043.0
Minas Gerais;Feijao (em grao);2006;427616.0
Minas Gerais;Feijao (em grao);2007;396030.0
Minas Gerais;Feijao (em grao);2008;421085.0
Minas Gerais;Feijao (em grao);2009;420538.0
Minas Gerais;Feijao (em grao);2010;422866.0
Minas Gerais;Feijao (em grao);2011;399345.0
Minas Gerais;Feijao (em grao);2012;419314.0
Minas Gerais;Feijao (em grao);2013;418803.0
Minas Gerais;Feijao (em grao);2014;389791.0
Minas Gerais;Feijao (em grao);2015;346758.0
Minas Gerais;Feijao (em grao);2016;339927.0
Minas Gerais;Feijao (em grao);2017;305099.0
Minas Gerais;Feijao (em grao);2018;297059.0
Minas Gerais;Feijao (em grao);2019;324413.0
Minas Gerais;Feijao (em grao);2020;324062.0
Minas Gerais;Feijao (em grao);2021;311020.0
Minas Gerais;Feijao (em grao);2022;292344.0
Minas Gerais;Feijao (em grao);2023;304983.0
Minas Gerais;Milho (em grao);1988;1541644.0
Minas Gerais;Milho (em grao);1989;1513734.0
Minas Gerais;Milho (em grao);1990;1439083.0
Minas Gerais;Milho (em grao);1991;1551353.0
Minas Gerais;Milho (em grao);1992;1548709.0
Minas Gerais;Milho (em grao);1993;1478632.0
Minas Gerais;Milho (em grao);1994;1491106.0
Minas Gerais;Milho (em grao);1995;1496923.0
Minas Gerais;Milho (em grao);1996;1294106.0
Minas Gerais;Milho (em grao);1997;1330744.0
Minas Gerais;Milho (em grao);1998;1262854.0
Minas Gerais;Milho (em grao);1999;1284939.0
Minas Gerais;Milho (em grao);2000;1240549.0
Minas Gerais;Milho (em grao);2001;1216880.0
Minas Gerais;Milho (em grao);2002;1209620.0
Minas Gerais;Milho (em grao);2003;1277065.0
Minas Gerais;Milho (em grao);2004;1352607.0
Minas Gerais;Milho (em grao);2005;1356279.0
Minas Gerais;Milho (em grao);2006;1331108.0
Minas Gerais;Milho (em grao);2007;1327334.0
Minas Gerais;Milho (em grao);2008;1339843.0
Minas Gerais;Milho (em grao);2009;1288434.0
Minas Gerais;Milho (em grao);2010;1191454.0
Minas Gerais;Milho (em grao);2011;1197026.0
Minas Gerais;Milho (em grao);2012;1272944.0
Minas Gerais;Milho (em grao);2013;1278381.0
Minas Gerais;Milho (em grao);2014;1325456.0
Minas Gerais;Milho (em grao);2015;1281452.0
Minas Gerais;Milho (em grao);2016;1219262.0
Minas Gerais;Milho (em grao);2017;1085791.0
Minas Gerais;Milho (em grao);2018;1049785.0
Minas Gerais;Milho (em grao);2019;1125265.0
Minas Gerais;Milho (em grao);2020;1139726.0
Minas Gerais;Milho (em grao);2021;1193535.0
Minas Gerais;Milho (em grao);2022;1314591.0
Minas Gerais;Milho (em grao);2023;1228588.0
Minas Gerais;Soja (em grao);1988;486674.0
Minas Gerais;Soja (em grao);1989;588357.0
Minas Gerais;Soja (em grao);1990;558387.0
Minas Gerais;Soja (em grao);1991;474436.0
Minas Gerais;Soja (em grao);1992;472443.0
Minas Gerais;Soja (em grao);1993;563745.0
Minas Gerais;Soja (em grao);1994;591491.0
Minas Gerais;Soja (em grao);1995;603773.0
Minas Gerais;Soja (em grao);1996;471018.0
Minas Gerais;Soja (em grao);1997;493680.0
Minas Gerais;Soja (em grao);1998;563327.0
Minas Gerais;Soja (em grao);1999;575337.0
Minas Gerais;Soja (em grao);2000;600054.0
