Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Área plantada (Hectares);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Maranhao;Milho (em grao);1997;291789
Maranhao;Milho (em grao);1998;310081
Maranhao;Milho (em grao);1999;298567
Maranhao;Milho (em grao);2000;319759
Maranhao;Milho (em grao);2001;321233
Maranhao;Milho (em grao);2002;325475
Maranhao;Milho (em grao);2003;359550
Maranhao;Milho (em grao);2004;371423
Maranhao;Milho (em grao);2005;381663
Maranhao;Milho (em grao);2006;366513
Maranhao;Milho (em grao);2007;368305
Maranhao;Milho (em grao);2008;353045
Maranhao;Milho (em grao);2009;357417
Maranhao;Milho (em grao);2010;382814
Maranhao;Milho (em grao);2011;381297
Maranhao;Milho (em grao);2012;451900
Maranhao;Milho (em grao);2013;511361
Maranhao;Milho (em grao);2014;551885
Maranhao;Milho (em grao);2015;456746
Maranhao;Milho (em grao);2016;334109
Maranhao;Milho (em grao);2017;470456
Maranhao;Milho (em grao);2018;412696
Maranhao;Milho (em grao);2019;426096
Maranhao;Milho (em grao);2020;455590
Maranhao;Milho (em grao);2021;483152
Maranhao;Milho (em grao);2022;514675
Maranhao;Milho (em grao);2023;535302
Maranhao;Soja (em grao);1988;14365
Maranhao;Soja (em grao);1989;22812
Maranhao;Soja (em grao);1990;15305
Maranhao;Soja (em grao);1991;4585
Maranhao;Soja (em grao);1992;21122
Maranhao;Soja (em grao);1993;43223
Maranhao;Soja (em grao);1994;62896
Maranhao;Soja (em grao);1995;87690
Maranhao;Soja (em grao);1996;63652
Maranhao;Soja (em grao);1997;109769
Maranhao;Soja (em grao);1998;146389
Maranhao;Soja (em grao);1999;166916
Maranhao;Soja (em grao);2000;178716
Maranhao;Soja (em grao);2001;213436
Maranhao;Soja (em grao);2002;238173
Maranhao;Soja (em grao);2003;275252
Maranhao;Soja (em grao);2004;340403
Maranhao;Soja (em grao);2005;372074
Maranhao;Soja (em grao);2006;383284
Maranhao;Soja (em grao);2007;384474
Maranhao;Soja (em grao);2008;421520
Maranhao;Soja (em grao);2009;409402
Maranhao;Soja (em grao);2010;495756
Maranhao;Soja (em grao);2011;530539
Maranhao;Soja (em grao);2012;556178
Maranhao;Soja (em grao);2013;564546
Maranhao;Soja (em grao);2014;677540
Maranhao;Soja (em grao);2015;761225
Maranhao;Soja (em grao);2016;783654
Maranhao;Soja (em grao);2017;817719
Maranhao;Soja (em grao);2018;926656
Maranhao;Soja (em grao);2019;977598
Maranhao;Soja (em grao);2020;960900
Maranhao;Soja (em grao);2021;1023541
Maranhao;Soja (em grao);2022;1099871
Maranhao;Soja (em grao);2023;1190047
Piauí;Algodao herbáceo (em caroco);1988;40732
Piauí;Algodao herbáceo (em caroco);1989;23713
Piauí;Algodao herbáceo (em caroco);1990;18577
Piauí;Algodao herbáceo (em caroco);1991;17648
Piauí;Algodao herbáceo (em caroco);1992;28062
Piauí;Algodao herbáceo (em caroco);1993;33692
Piauí;Algodao herbáceo (em caroco);1994;42217
Piauí;Algodao herbáceo (em caroco);1995;44821
Piauí;Algodao herbáceo (em caroco);1996;14182
Piauí;Algodao herbáceo (em caroco);1997;13996
Piauí;Algodao herbáceo (em caroco);1998;14746
Piauí;Algodao herbáceo (em caroco);1999;5104
Piauí;Algodao herbáceo (em caroco);2000;13175
Piauí;Algodao herbáceo (em caroco);2001;8193
Piauí;Algodao herbáceo (em caroco);2002;8126
Piauí;Algodao herbáceo (em caroco);2003;6978
Piauí;Algodao herbáceo (em caroco);2004;13777
Piauí;Algodao herbáceo (em caroco);2005;14632
Piauí;Algodao herbáceo (em caroco);2006;15064
Piauí;Algodao herbáceo (em caroco);2007;13778
Piauí;Algodao herbáceo (em caroco);2008;14600
Piauí;Algodao herbáceo (em caroco);2009;9902
Piauí;Algodao herbáceo (em caroco);2010;5891
Piauí;Algodao herbáceo (em caroco);2011;17076
Piauí;Algodao herbáceo (em caroco);2012;21365
Piauí;Algodao herbáceo (em caroco);2013;11415
Piauí;Algodao herbáceo (em caroco);2014;12130
Piauí;Algodao herbáceo (em caroco);2015;14268
Piauí;Algodao herbáceo (em caroco);2016;5536
Piauí;Algodao herbáceo (em caroco);2017;5423
Piauí;Algodao herbáceo (em caroco);2018;7369
Piauí;Algodao herbáceo (em caroco);2019;15498
Piauí;Algodao herbáceo (em caroco);2020;18401
Piauí;Algodao herbáceo (em caroco);2021;9705
Piauí;Algodao herbáceo (em caroco);2022;13493
Piauí;Algodao herbáceo (em caroco);2023;16384
Piauí;Cana-de-acúcar;1988;13676
Piauí;Cana-de-acúcar;1989;14730
Piauí;Cana-de-acúcar;1990;19360
Piauí;Cana-de-acúcar;1991;19208
Piauí;Cana-de-acúcar;1992;19167
Piauí;Cana-de-acúcar;1993;16940
Piauí;Cana-de-acúcar;1994;14541
Piauí;Cana-de-acúcar;1995;15254
Piauí;Cana-de-acúcar;1996;8058
Piauí;Cana-de-acúcar;1997;8503
Piauí;Cana-de-acúcar;1998;9168
Piauí;Cana-de-acúcar;1999;8500
Piauí;Cana-de-acúcar;2000;7241
Piauí;Cana-de-acúcar;2001;6942
Piauí;Cana-de-acúcar;2002;7700
Piauí;Cana-de-acúcar;2003;8693
Piauí;Cana-de-acúcar;2004;9012
Piauí;Cana-de-acúcar;2005;9966
Piauí;Cana-de-acúcar;2006;10213
Piauí;Cana-de-acúcar;2007;12372
Piauí;Cana-de-acúcar;2008;12629
Piauí;Cana-de-acúcar;2009;12866
Piauí;Cana-de-acúcar;2010;12841
Piauí;Cana-de-acúcar;2011;15194
Piauí;Cana-de-acúcar;2012;15629
Piauí;Cana-de-acúcar;2013;14547
Piauí;Cana-de-acúcar;2014;14774
Piauí;Cana-de-acúcar;2015;15022
Piauí;Cana-de-acúcar;2016;15353
Piauí;Cana-de-acúcar;2017;15309
Piauí;Cana-de-acúcar;2018;14594
Piauí;Cana-de-acúcar;2019;15938
Piauí;Cana-de-acúcar;2020;16097
Piauí;Cana-de-acúcar;2021;17892
Piauí;Cana-de-acúcar;2022;17827
Piauí;Cana-de-acúcar;2023;17951
Piauí;Feijao (em grao);1988;356988
Piauí;Feijao (em grao);1989;303996
Piauí;Feijao (em grao);1990;291917
Piauí;Feijao (em grao);1991;296475
Piauí;Feijao (em grao);1992;286844
Piauí;Feijao (em grao);1993;273464
Piauí;Feijao (em grao);1994;331285
Piauí;Feijao (em grao);1995;330140
Piauí;Feijao (em grao);1996;187631
Piauí;Feijao (em grao);1997;191820
Piauí;Feijao (em grao);1998;193714
Piauí;Feijao (em grao);1999;219216
Piauí;Feijao (em grao);2000;208657
Piauí;Feijao (em grao);2001;200770
Piauí;Feijao (em grao);2002;213206
Piauí;Feijao (em grao);2003;213001
Piauí;Feijao (em grao);2004;224495
Piauí;Feijao (em grao);2005;228035
Piauí;Feijao (em grao);2006;234199
Piauí;Feijao (em grao);2007;233920
Piauí;Feijao (em grao);2008;238485
Piauí;Feijao (em grao);2009;245512
Piauí;Feijao (em grao);2010;213778
Piauí;Feijao (em grao);2011;237882
Piauí;Feijao (em grao);2012;218241
Piauí;Feijao (em grao);2013;236067
Piauí;Feijao (em grao);2014;231904
Piauí;Feijao (em grao);2015;211609
Piauí;Feijao (em grao);2016;219687
Piauí;Feijao (em grao);2017;234224
Piauí;Feijao (em grao);2018;237200
Piauí;Feijao (em grao);2019;196472
Piauí;Feijao (em grao);2020;202547
Piauí;Feijao (em grao);2021;191321
Piauí;Feijao (em grao);2022;193008
Piauí;Feijao (em grao);2023;189050
Piauí;Milho (em grao);1988;455729
Piauí;Milho (em grao);1989;435483
Piauí;Milho (em grao);1990;408157
Piauí;Milho (em grao);1991;413762
Piauí;Milho (em grao);1992;406505
Piauí;Milho (em grao);1993;337676
Piauí;Milho (em grao);1994;469422
Piauí;Milho (em grao);1995;461479
Piauí;Milho (em grao);1996;233848
Piauí;Milho (em grao);1997;242589
Piauí;Milho (em grao);1998;257908
Piauí;Milho (em grao);1999;276508
Piauí;Milho (em grao);2000;275315
Piauí;Milho (em grao);2001;277962
Piauí;Milho (em grao);2002;281463
Piauí;Milho (em grao);2003;279680
Piauí;Milho (em grao);2004;299654
Piauí;Milho (em grao);2005;295017
Piauí;Milho (em grao);2006;292328
Piauí;Milho (em grao);2007;303608
Piauí;Milho (em grao);2008;291127
Piauí;Milho (em grao);2009;329893
Piauí;Milho (em grao);2010;310043
Piauí;Milho (em grao);2011;350734
Piauí;Milho (em grao);2012;354837
Piauí;Milho (em grao);2013;383743
Piauí;Milho (em grao);2014;405631
Piauí;Milho (em grao);2015;409277
Piauí;Milho (em grao);2016;483738
Piauí;Milho (em grao);2017;471678
Piauí;Milho (em grao);2018;480675
Piauí;Milho (em grao);2019;450951
Piauí;Milho (em grao);2020;467765
Piauí;Milho (em grao);2021;521923
Piauí;Milho (em grao);2022;585294
Piauí;Milho (em grao);2023;601766
Piauí;Soja (em grao);1988;20
Piauí;Soja (em grao);1989;330
Piauí;Soja (em grao);1990;1560
Piauí;Soja (em grao);1991;1900
Piauí;Soja (em grao);1992;1590
Piauí;Soja (em grao);1993;1860
Piauí;Soja (em grao);1994;6485
Piauí;Soja (em grao);1995;12784
Piauí;Soja (em grao);1996;9585
Piauí;Soja (em grao);1997;18780
Piauí;Soja (em grao);1998;27152
Piauí;Soja (em grao);1999;32217
Piauí;Soja (em grao);2000;40004
Piauí;Soja (em grao);2001;62729
Piauí;Soja (em grao);2002;86935
Piauí;Soja (em grao);2003;116613
Piauí;Soja (em grao);2004;159281
Piauí;Soja (em grao);2005;198547
Piauí;Soja (em grao);2006;232009
Piauí;Soja (em grao);2007;219860
Piauí;Soja (em grao);2008;253566
Piauí;Soja (em grao);2009;277272
Piauí;Soja (em grao);2010;343092
Piauí;Soja (em grao);2011;383618
Piauí;Soja (em grao);2012;444856
Piauí;Soja (em grao);2013;551561
Piauí;Soja (em grao);2014;626799
Piauí;Soja (em grao);2015;668618
Piauí;Soja (em grao);2016;563084
Piauí;Soja (em grao);2017;694947
Piauí;Soja (em grao);2018;711123
Piauí;Soja (em grao);2019;766044
Piauí;Soja (em grao);2020;757978
Piauí;Soja (em grao);2021;832063
Piauí;Soja (em grao);2022;872906
Piauí;Soja (em grao);2023;945551
Ceará;Algodao herbáceo (em caroco);1988;173414
Ceará;Algodao herbáceo (em caroco);1989;160103
Ceará;Algodao herbáceo (em caroco);1990;165842
Ceará;Algodao herbáceo (em caroco);1991;77235
Ceará;Algodao herbáceo (em caroco);1992;97018
Ceará;Algodao herbáceo (em caroco);1993;85974
Ceará;Algodao herbáceo (em caroco);1994;127321
Ceará;Algodao herbáceo (em caroco);1995;66997
Ceará;Algodao herbáceo (em caroco);1996;9880
Ceará;Algodao herbáceo (em caroco);1997;18947
Ceará;Algodao herbáceo (em caroco);1998;32042
Ceará;Algodao herbáceo (em caroco);1999;58676
Ceará;Algodao herbáceo (em caroco);2000;95089
Ceará;Algodao herbáceo (em caroco);2001;21567
Ceará;Algodao herbáceo (em caroco);2002;15297
Ceará;Algodao herbáceo (em caroco);2003;13637
Ceará;Algodao herbáceo (em caroco);2004;16487
Ceará;Algodao herbáceo (em caroco);2005;10288
Ceará;Algodao herbáceo (em caroco);2006;9560
Ceará;Algodao herbáceo (em caroco);2007;6290
Ceará;Algodao herbáceo (em caroco);2008;4156
Ceará;Algodao herbáceo (em caroco);2009;3099
Ceará;Algodao herbáceo (em caroco);2010;2176
Ceará;Algodao herbáceo (em caroco);2011;2945
Ceará;Algodao herbáceo (em caroco);2012;1752
Ceará;Algodao herbáceo (em caroco);2013;1342
Ceará;Algodao herbáceo (em caroco);2014;1354
Ceará;Algodao herbáceo (em caroco);2015;390
Ceará;Algodao herbáceo (em caroco);2016;406
Ceará;Algodao herbáceo (em caroco);2017;516
Ceará;Algodao herbáceo (em caroco);2018;1611
Ceará;Algodao herbáceo (em caroco);2019;2928
Ceará;Algodao herbáceo (em caroco);2020;3233
Ceará;Algodao herbáceo (em caroco);2021;2610
Ceará;Algodao herbáceo (em caroco);2022;1775
Ceará;Algodao herbáceo (em caroco);2023;3500
Ceará;Cana-de-acúcar;1988;65142
Ceará;Cana-de-acúcar;1989;63741
Ceará;Cana-de-acúcar;1990;63600
Ceará;Cana-de-acúcar;1991;65783
Ceará;Cana-de-acúcar;1992;64266
Ceará;Cana-de-acúcar;1993;47306
Ceará;Cana-de-acúcar;1994;42575
Ceará;Cana-de-acúcar;1995;43456
Ceará;Cana-de-acúcar;1996;25381
Ceará;Cana-de-acúcar;1997;25609
Ceará;Cana-de-acúcar;1998;40448
Ceará;Cana-de-acúcar;1999;38151
Ceará;Cana-de-acúcar;2000;34535
Ceará;Cana-de-acúcar;2001;33651
Ceará;Cana-de-acúcar;2002;33974
Ceará;Cana-de-acúcar;2003;33312
Ceará;Cana-de-acúcar;2004;33972
Ceará;Cana-de-acúcar;2005;35098
Ceará;Cana-de-acúcar;2006;29067
Ceará;Cana-de-acúcar;2007;40098
Ceará;Cana-de-acúcar;2008;42159
Ceará;Cana-de-acúcar;2009;42706
Ceará;Cana-de-acúcar;2010;43024
Ceará;Cana-de-acúcar;2011;41370
Ceará;Cana-de-acúcar;2012;40248
Ceará;Cana-de-acúcar;2013;32739
Ceará;Cana-de-acúcar;2014;25190
Ceará;Cana-de-acúcar;2015;19149
Ceará;Cana-de-acúcar;2016;16123
Ceará;Cana-de-acúcar;2017;15128
Ceará;Cana-de-acúcar;2018;12273
Ceará;Cana-de-acúcar;2019;9867
Ceará;Cana-de-acúcar;2020;9619
Ceará;Cana-de-acúcar;2021;9432
Ceará;Cana-de-acúcar;2022;8431
Ceará;Cana-de-acúcar;2023;8725
Ceará;Feijao (em grao);1988;640518
Ceará;Feijao (em grao);1989;544494
Ceará;Feijao (em grao);1990;648492
Ceará;Feijao (em grao);1991;678535
Ceará;Feijao (em grao);1992;651671
Ceará;Feijao (em grao);1993;607857
Ceará;Feijao (em grao);1994;765654
Ceará;Feijao (em grao);1995;691624
Ceará;Feijao (em grao);1996;410207
Ceará;Feijao (em grao);1997;428299
Ceará;Feijao (em grao);1998;462662
Ceará;Feijao (em grao);1999;576736
Ceará;Feijao (em grao);2000;570027
Ceará;Feijao (em grao);2001;525965
Ceará;Feijao (em grao);2002;597221
Ceará;Feijao (em grao);2003;599096
Ceará;Feijao (em grao);2004;566191
Ceará;Feijao (em grao);2005;494132
Ceará;Feijao (em grao);2006;547178
Ceará;Feijao (em grao);2007;561220
Ceará;Feijao (em grao);2008;592716
Ceará;Feijao (em grao);2009;610267
Ceará;Feijao (em grao);2010;464636
Ceará;Feijao (em grao);2011;600137
Ceará;Feijao (em grao);2012;456787
Ceará;Feijao (em grao);2013;318952
Ceará;Feijao (em grao);2014;403666
Ceará;Feijao (em grao);2015;404647
Ceará;Feijao (em grao);2016;383700
Ceará;Feijao (em grao);2017;445896
Ceará;Feijao (em grao);2018;426608
Ceará;Feijao (em grao);2019;380148
Ceará;Feijao (em grao);2020;375322
Ceará;Feijao (em grao);2021;376120
Ceará;Feijao (em grao);2022;371633
Ceará;Feijao (em grao);2023;354306
Ceará;Milho (em grao);1988;672426
Ceará;Milho (em grao);1989;523211
Ceará;Milho (em grao);1990;629403
Ceará;Milho (em grao);1991;642485
Ceará;Milho (em grao);1992;609005
Ceará;Milho (em grao);1993;570240
Ceará;Milho (em grao);1994;705765
Ceará;Milho (em grao);1995;651231
Ceará;Milho (em grao);1996;494142
Ceará;Milho (em grao);1997;476547
Ceará;Milho (em grao);1998;486791
Ceará;Milho (em grao);1999;593057
Ceará;Milho (em grao);2000;613626
Ceará;Milho (em grao);2001;619265
Ceará;Milho (em grao);2002;702962
Ceará;Milho (em grao);2003;707891
Ceará;Milho (em grao);2004;655677
Ceará;Milho (em grao);2005;568753
Ceará;Milho (em grao);2006;639205
Ceará;Milho (em grao);2007;679901
Ceará;Milho (em grao);2008;694054
Ceará;Milho (em grao);2009;714034
Ceará;Milho (em grao);2010;551984
Ceará;Milho (em grao);2011;725301
Ceará;Milho (em grao);2012;535959
Ceará;Milho (em grao);2013;360877
Ceará;Milho (em grao);2014;474619
Ceará;Milho (em grao);2015;495927
Ceará;Milho (em grao);2016;475646
Ceará;Milho (em grao);2017;562831
Ceará;Milho (em grao);2018;570213
Ceará;Milho (em grao);2019;524476
Ceará;Milho (em grao);2020;538259
Ceará;Milho (em grao);2021;557785
Ceará;Milho (em grao);2022;583791
Ceará;Milho (em grao);2023;600328
Ceará;Soja (em grao);1988;34
Ceará;Soja (em grao);1989;-
Ceará;Soja (em grao);1990;-
Ceará;Soja (em grao);1991;-
Ceará;Soja (em grao);1992;-
Ceará;Soja (em grao);1993;-
Ceará;Soja (em grao);1994;-
Ceará;Soja (em grao);1995;-
Ceará;Soja (em grao);1996;20
Ceará;Soja (em grao);1997;9
Ceará;Soja (em grao);1998;2
Ceará;Soja (em grao);1999;-
Ceará;Soja (em grao);2000;-
Ceará;Soja (em grao);2001;-
Ceará;Soja (em grao);2002;117
Ceará;Soja (em grao);2003;650
Ceará;Soja (em grao);2004;350
Ceará;Soja (em grao);2005;210
Ceará;Soja (em grao);2006;300
Ceará;Soja (em grao);2007;350
Ceará;Soja (em grao);2008;512
Ceará;Soja (em grao);2009;975
Ceará;Soja (em grao);2010;1020
Ceará;Soja (em grao);2011;-
Ceará;Soja (em grao);2012;1145
Ceará;Soja (em grao);2013;-
Ceará;Soja (em grao);2014;-
Ceará;Soja (em grao);2015;-
Ceará;Soja (em grao);2016;-
Ceará;Soja (em grao);2017;-
Ceará;Soja (em grao);2018;80
Ceará;Soja (em grao);2019;-
Ceará;Soja (em grao);2020;450
Ceará;Soja (em grao);2021;1414
Ceará;Soja (em grao);2022;2220
Ceará;Soja (em grao);2023;4944
Rio Grande do Norte;Algodao herbáceo (em caroco);1988;47887
Rio Grande do Norte;Algodao herbáceo (em caroco);1989;42144
Rio Grande do Norte;Algodao herbáceo (em caroco);1990;20620
Rio Grande do Norte;Algodao herbáceo (em caroco);1991;19704
Rio Grande do Norte;Algodao herbáceo (em caroco);1992;35980
Rio Grande do Norte;Algodao herbáceo (em caroco);1993;672
Rio Grande do Norte;Algodao herbáceo (em caroco);1994;42024
Rio Grande do Norte;Algodao herbáceo (em caroco);1995;46542
Rio Grande do Norte;Algodao herbáceo (em caroco);1996;23337
Rio Grande do Norte;Algodao herbáceo (em caroco);1997;21074
Rio Grande do Norte;Algodao herbáceo (em caroco);1998;16988
Rio Grande do Norte;Algodao herbáceo (em caroco);1999;14180
Rio Grande do Norte;Algodao herbáceo (em caroco);2000;27010
Rio Grande do Norte;Algodao herbáceo (em caroco);2001;19310
Rio Grande do Norte;Algodao herbáceo (em caroco);2002;19137
Rio Grande do Norte;Algodao herbáceo (em caroco);2003;18109
Rio Grande do Norte;Algodao herbáceo (em caroco);2004;20759
Rio Grande do Norte;Algodao herbáceo (em caroco);2005;16157
Rio Grande do Norte;Algodao herbáceo (em caroco);2006;13233
Rio Grande do Norte;Algodao herbáceo (em caroco);2007;9182
Rio Grande do Norte;Algodao herbáceo (em caroco);2008;9478
Rio Grande do Norte;Algodao herbáceo (em caroco);2009;7730
Rio Grande do Norte;Algodao herbáceo (em caroco);2010;680
Rio Grande do Norte;Algodao herbáceo (em caroco);2011;3669
Rio Grande do Norte;Algodao herbáceo (em caroco);2012;449
Rio Grande do Norte;Algodao herbáceo (em caroco);2013;526
Rio Grande do Norte;Algodao herbáceo (em caroco);2014;257
Rio Grande do Norte;Algodao herbáceo (em caroco);2015;282
Rio Grande do Norte;Algodao herbáceo (em caroco);2016;271
Rio Grande do Norte;Algodao herbáceo (em caroco);2017;266
Rio Grande do Norte;Algodao herbáceo (em caroco);2018;266
Rio Grande do Norte;Algodao herbáceo (em caroco);2019;324
Rio Grande do Norte;Algodao herbáceo (em caroco);2020;273
Rio Grande do Norte;Algodao herbáceo (em caroco);2021;270
Rio Grande do Norte;Algodao herbáceo (em caroco);2022;341
Rio Grande do Norte;Algodao herbáceo (em caroco);2023;680
Rio Grande do Norte;Cana-de-acúcar;1988;61447
Rio Grande do Norte;Cana-de-acúcar;1989;60447
Rio Grande do Norte;Cana-de-acúcar;1990;59959
Rio Grande do Norte;Cana-de-acúcar;1991;62659
Rio Grande do Norte;Cana-de-acúcar;1992;54186
Rio Grande do Norte;Cana-de-acúcar;1993;55507
Rio Grande do Norte;Cana-de-acúcar;1994;53776
Rio Grande do Norte;Cana-de-acúcar;1995;53723
Rio Grande do Norte;Cana-de-acúcar;1996;55688
Rio Grande do Norte;Cana-de-acúcar;1997;55143
Rio Grande do Norte;Cana-de-acúcar;1998;47051
Rio Grande do Norte;Cana-de-acúcar;1999;46912
Rio Grande do Norte;Cana-de-acúcar;2000;43380
Rio Grande do Norte;Cana-de-acúcar;2001;34741
Rio Grande do Norte;Cana-de-acúcar;2002;48980
Rio Grande do Norte;Cana-de-acúcar;2003;49019
Rio Grande do Norte;Cana-de-acúcar;2004;52333
Rio Grande do Norte;Cana-de-acúcar;2005;53940
Rio Grande do Norte;Cana-de-acúcar;2006;55623
Rio Grande do Norte;Cana-de-acúcar;2007;61425
Rio Grande do Norte;Cana-de-acúcar;2008;65910
Rio Grande do Norte;Cana-de-acúcar;2009;67597
Rio Grande do Norte;Cana-de-acúcar;2010;65326
Rio Grande do Norte;Cana-de-acúcar;2011;59463
Rio Grande do Norte;Cana-de-acúcar;2012;71300
Rio Grande do Norte;Cana-de-acúcar;2013;66171
Rio Grande do Norte;Cana-de-acúcar;2014;65912
Rio Grande do Norte;Cana-de-acúcar;2015;59491
Rio Grande do Norte;Cana-de-acúcar;2016;60489
Rio Grande do Norte;Cana-de-acúcar;2017;62729
Rio Grande do Norte;Cana-de-acúcar;2018;64240
Rio Grande do Norte;Cana-de-acúcar;2019;64171
Rio Grande do Norte;Cana-de-acúcar;2020;68724
Rio Grande do Norte;Cana-de-acúcar;2021;66667
Rio Grande do Norte;Cana-de-acúcar;2022;68626
Rio Grande do Norte;Cana-de-acúcar;2023;83765
Rio Grande do Norte;Feijao (em grao);1988;201980
Rio Grande do Norte;Feijao (em grao);1989;195503
Rio Grande do Norte;Feijao (em grao);1990;91856
Rio Grande do Norte;Feijao (em grao);1991;191700
Rio Grande do Norte;Feijao (em grao);1992;199362
Rio Grande do Norte;Feijao (em grao);1993;22305
Rio Grande do Norte;Feijao (em grao);1994;185322
Rio Grande do Norte;Feijao (em grao);1995;174553
Rio Grande do Norte;Feijao (em grao);1996;159851
Rio Grande do Norte;Feijao (em grao);1997;142587
Rio Grande do Norte;Feijao (em grao);1998;67591
Rio Grande do Norte;Feijao (em grao);1999;75258
Rio Grande do Norte;Feijao (em grao);2000;92389
Rio Grande do Norte;Feijao (em grao);2001;70160
Rio Grande do Norte;Feijao (em grao);2002;93267
Rio Grande do Norte;Feijao (em grao);2003;95563
Rio Grande do Norte;Feijao (em grao);2004;112230
Rio Grande do Norte;Feijao (em grao);2005;66137
Rio Grande do Norte;Feijao (em grao);2006;81208
Rio Grande do Norte;Feijao (em grao);2007;74811
Rio Grande do Norte;Feijao (em grao);2008;82431
Rio Grande do Norte;Feijao (em grao);2009;77837
Rio Grande do Norte;Feijao (em grao);2010;38211
Rio Grande do Norte;Feijao (em grao);2011;70063
Rio Grande do Norte;Feijao (em grao);2012;22927
Rio Grande do Norte;Feijao (em grao);2013;37258
Rio Grande do Norte;Feijao (em grao);2014;44212
Rio Grande do Norte;Feijao (em grao);2015;43712
Rio Grande do Norte;Feijao (em grao);2016;36693
Rio Grande do Norte;Feijao (em grao);2017;44140
Rio Grande do Norte;Feijao (em grao);2018;55434
Rio Grande do Norte;Feijao (em grao);2019;56581
Rio Grande do Norte;Feijao (em grao);2020;53318
Rio Grande do Norte;Feijao (em grao);2021;39867
Rio Grande do Norte;Feijao (em grao);2022;46497
Rio Grande do Norte;Feijao (em grao);2023;45425
Rio Grande do Norte;Milho (em grao);1988;156633
Rio Grande do Norte;Milho (em grao);1989;156107
Rio Grande do Norte;Milho (em grao);1990;63019
Rio Grande do Norte;Milho (em grao);1991;132588
Rio Grande do Norte;Milho (em grao);1992;144252
Rio Grande do Norte;Milho (em grao);1993;17675
Rio Grande do Norte;Milho (em grao);1994;139253
Rio Grande do Norte;Milho (em grao);1995;136201
Rio Grande do Norte;Milho (em grao);1996;146659
Rio Grande do Norte;Milho (em grao);1997;125957
Rio Grande do Norte;Milho (em grao);1998;67527
Rio Grande do Norte;Milho (em grao);1999;81283
Rio Grande do Norte;Milho (em grao);2000;97390
Rio Grande do Norte;Milho (em grao);2001;81589
Rio Grande do Norte;Milho (em grao);2002;103134
Rio Grande do Norte;Milho (em grao);2003;109131
Rio Grande do Norte;Milho (em grao);2004;124587
Rio Grande do Norte;Milho (em grao);2005;63084
Rio Grande do Norte;Milho (em grao);2006;86065
Rio Grande do Norte;Milho (em grao);2007;81918
Rio Grande do Norte;Milho (em grao);2008;89886
Rio Grande do Norte;Milho (em grao);2009;90735
Rio Grande do Norte;Milho (em grao);2010;30847
Rio Grande do Norte;Milho (em grao);2011;73777
Rio Grande do Norte;Milho (em grao);2012;23205
Rio Grande do Norte;Milho (em grao);2013;42761
Rio Grande do Norte;Milho (em grao);2014;47897
Rio Grande do Norte;Milho (em grao);2015;42915
Rio Grande do Norte;Milho (em grao);2016;36866
Rio Grande do Norte;Milho (em grao);2017;35404
Rio Grande do Norte;Milho (em grao);2018;44783
Rio Grande do Norte;Milho (em grao);2019;59896
Rio Grande do Norte;Milho (em grao);2020;58887
Rio Grande do Norte;Milho (em grao);2021;45473
Rio Grande do Norte;Milho (em grao);2022;60387
Rio Grande do Norte;Milho (em grao);2023;66428
Rio Grande do Norte;Soja (em grao);1988;-
Rio Grande do Norte;Soja (em grao);1989;-
Rio Grande do Norte;Soja (em grao);1990;-
Rio Grande do Norte;Soja (em grao);1991;-
Rio Grande do Norte;Soja (em grao);1992;-
Rio Grande do Norte;Soja (em grao);1993;-
Rio Grande do Norte;Soja (em grao);1994;-
Rio Grande do Norte;Soja (em grao);1995;-
Rio Grande do Norte;Soja (em grao);1996;-
Rio Grande do Norte;Soja (em grao);1997;-
Rio Grande do Norte;Soja (em grao);1998;-
Rio Grande do Norte;Soja (em grao);1999;-
Rio Grande do Norte;Soja (em grao);2000;-
Rio Grande do Norte;Soja (em grao);2001;-
Rio Grande do Norte;Soja (em grao);2002;-
Rio Grande do Norte;Soja (em grao);2003;-
Rio Grande do Norte;Soja (em grao);2004;-
Rio Grande do Norte;Soja (em grao);2005;-
Rio Grande do Norte;Soja (em grao);2006;-
Rio Grande do Norte;Soja (em grao);2007;-
Rio Grande do Norte;Soja (em grao);2008;-
Rio Grande do Norte;Soja (em grao);2009;-
Rio Grande do Norte;Soja (em grao);2010;-
Rio Grande do Norte;Soja (em grao);2011;-
Rio Grande do Norte;Soja (em grao);2012;-
Rio Grande do Norte;Soja (em grao);2013;-
Rio Grande do Norte;Soja (em grao);2014;-
Rio Grande do Norte;Soja (em grao);2015;-
Rio Grande do Norte;Soja (em grao);2016;-
Rio Grande do Norte;Soja (em grao);2017;-
Rio Grande do Norte;Soja (em grao);2018;-
Rio Grande do Norte;Soja (em grao);2019;-
Rio Grande do Norte;Soja (em grao);2020;-
Rio Grande do Norte;Soja (em grao);2021;-
Rio Grande do Norte;Soja (em grao);2022;-
Rio Grande do Norte;Soja (em grao);2023;100
Paraíba;Algodao herbáceo (em caroco);1988;26271
Paraíba;Algodao herbáceo (em caroco);1989;34377
Paraíba;Algodao herbáceo (em caroco);1990;35934
Paraíba;Algodao herbáceo (em caroco);1991;24266
Paraíba;Algodao herbáceo (em caroco);1992;32458
Paraíba;Algodao herbáceo (em caroco);1993;7923
Paraíba;Algodao herbáceo (em caroco);1994;21666
